img_name,path,label
ddpm_celebahq256_21583.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_21583.png,1
ddpm_celebahq256_5178.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_5178.jpg,1
ddpm_celebahq256_1367.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_1367.jpg,1
ddpm_celebahq256_2238.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_2238.jpg,1
ddpm_celebahq256_2146.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_2146.jpg,1
ddpm_celebahq256_15028.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_15028.png,1
ddpm_celebahq256_1167.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_1167.jpg,1
ddpm_celebahq256_17502.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_17502.png,1
ddpm_celebahq256_23896.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_23896.png,1
ddpm_celebahq256_6693.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_6693.jpg,1
ddpm_celebahq256_3947.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_3947.jpg,1
ddpm_celebahq256_23327.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_23327.png,1
ddpm_celebahq256_13675.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_13675.jpg,1
ddpm_celebahq256_24680.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_24680.png,1
ddpm_celebahq256_21387.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_21387.png,1
ddpm_celebahq256_23266.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_23266.png,1
ddpm_celebahq256_16474.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_16474.png,1
ddpm_celebahq256_19873.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_19873.png,1
ddpm_celebahq256_9472.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_9472.jpg,1
ddpm_celebahq256_20125.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_20125.png,1
ddpm_celebahq256_9408.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_9408.jpg,1
ddpm_celebahq256_8868.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_8868.jpg,1
ddpm_celebahq256_3902.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_3902.jpg,1
ddpm_celebahq256_9944.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_9944.jpg,1
ddpm_celebahq256_4472.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_4472.jpg,1
ddpm_celebahq256_1007.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_1007.jpg,1
ddpm_celebahq256_10326.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_10326.jpg,1
ddpm_celebahq256_16597.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_16597.png,1
ddpm_celebahq256_1706.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_1706.jpg,1
ddpm_celebahq256_25722.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_25722.png,1
ddpm_celebahq256_25344.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_25344.png,1
ddpm_celebahq256_22305.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_22305.png,1
ddpm_celebahq256_22237.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_22237.png,1
ddpm_celebahq256_24637.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_24637.png,1
ddpm_celebahq256_17663.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_17663.png,1
ddpm_celebahq256_16012.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_16012.png,1
ddpm_celebahq256_14161.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_14161.jpg,1
ddpm_celebahq256_5690.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_5690.jpg,1
ddpm_celebahq256_15305.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_15305.png,1
ddpm_celebahq256_24889.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_24889.png,1
ddpm_celebahq256_14932.png,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_14932.png,1
ddpm_celebahq256_6805.jpg,/media/ssd1/labady/datasets/semafor/DDPM/ddpm/ddpm_celebahq256_6805.jpg,1
