img_name,path,label,mask
032301_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/032301_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/032301_curly_hair.jpg
031116_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/031116_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/031116_curly_hair.jpg
034710_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/034710_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/034710_curly_hair.jpg
005323_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/005323_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/005323_curly_hair.jpg
035901_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/035901_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/035901_curly_hair.jpg
000836_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/000836_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/000836_curly_hair.jpg
001451_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/001451_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/001451_curly_hair.jpg
004819_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/004819_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/004819_curly_hair.jpg
038065_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/038065_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/038065_curly_hair.jpg
032411_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/032411_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/032411_curly_hair.jpg
030720_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/030720_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/030720_curly_hair.jpg
038955_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/038955_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/038955_curly_hair.jpg
005728_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/005728_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/005728_curly_hair.jpg
032453_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/032453_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/032453_curly_hair.jpg
026804_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/026804_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/026804_curly_hair.jpg
007855_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/007855_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/007855_curly_hair.jpg
009599_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/009599_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/009599_curly_hair.jpg
009209_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/009209_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/009209_curly_hair.jpg
010120_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/010120_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/010120_curly_hair.jpg
002991_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/002991_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/002991_curly_hair.jpg
027174_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/027174_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/027174_curly_hair.jpg
035597_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/035597_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/035597_curly_hair.jpg
011432_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/011432_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/011432_curly_hair.jpg
004315_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/004315_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/004315_curly_hair.jpg
034461_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/034461_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/034461_curly_hair.jpg
009872_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/009872_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/009872_curly_hair.jpg
027024_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/027024_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/027024_curly_hair.jpg
027815_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/027815_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/027815_curly_hair.jpg
010478_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/010478_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/010478_curly_hair.jpg
036006_curly_hair.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/curly_hair/036006_curly_hair.jpg,6,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/036006_curly_hair.jpg
