img_name,path,label,mask
001057_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/001057_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/001057_old_5.jpg
005621_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/005621_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/005621_old_5.jpg
008679_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/008679_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/008679_old_5.jpg
000271_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/000271_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/000271_old_5.jpg
036877_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/036877_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/036877_old_5.jpg
008301_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/008301_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/008301_old_5.jpg
036113_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/036113_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/036113_old_5.jpg
006613_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/006613_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/006613_old_5.jpg
011022_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/011022_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/011022_old_5.jpg
007091_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/007091_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/007091_old_5.jpg
031055_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/031055_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/031055_old_5.jpg
004290_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/004290_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/004290_old_5.jpg
036563_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/036563_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/036563_old_5.jpg
003675_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/003675_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/003675_old_5.jpg
008046_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/008046_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/008046_old_5.jpg
004611_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/004611_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/004611_old_5.jpg
012351_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/012351_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/012351_old_5.jpg
011696_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/011696_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/011696_old_5.jpg
009862_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/009862_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/009862_old_5.jpg
011261_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/011261_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/011261_old_5.jpg
012264_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/012264_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/012264_old_5.jpg
038020_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/038020_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/038020_old_5.jpg
007755_old_5.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/old_5/007755_old_5.jpg,11,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/007755_old_5.jpg
