img_name,path,label,mask
012140_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/012140_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/012140_hilary_clinton.jpg
035825_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/035825_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/035825_hilary_clinton.jpg
037267_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/037267_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/037267_hilary_clinton.jpg
011671_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/011671_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/011671_hilary_clinton.jpg
036602_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/036602_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/036602_hilary_clinton.jpg
008734_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/008734_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/008734_hilary_clinton.jpg
039269_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/039269_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/039269_hilary_clinton.jpg
003045_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/003045_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/003045_hilary_clinton.jpg
000809_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/000809_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/000809_hilary_clinton.jpg
031043_hilary_clinton.jpg,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/hilary_clinton/031043_hilary_clinton.jpg,8,/media/ssd1/labady/datasets/semafor/SemaEditFaces/train/masks/031043_hilary_clinton.jpg
